,Classifier,Umap - 10,Train,Test,accuracy - mean,accuracy - std,f1 score (weighted) - mean,f1 score (weighted) - std,f1-score - mean - sit,f1-score - mean - stand,f1-score - mean - walk,f1-score - mean - stair up,f1-score - mean - stair down,f1-score - mean - run,f1-score - mean - stair up and down,f1-score - std - sit,f1-score - std - stand,f1-score - std - walk,f1-score - std - stair up,f1-score - std - stair down,f1-score - std - run,f1-score - std - stair up and down,precision - mean - sit,precision - mean - stand,precision - mean - walk,precision - mean - stair up,precision - mean - stair down,precision - mean - run,precision - mean - stair up and down,precision - std - sit,precision - std - stand,precision - std - walk,precision - std - stair up,precision - std - stair down,precision - std - run,precision - std - stair up and down,recall - mean - sit,recall - mean - stand,recall - mean - walk,recall - mean - stair up,recall - mean - stair down,recall - mean - run,recall - mean - stair up and down,recall - std - sit,recall - std - stand,recall - std - walk,recall - std - stair up,recall - std - stair down,recall - std - run,recall - std - stair up and down,support - mean - sit,support - mean - stand,support - mean - walk,support - mean - stair up,support - mean - stair down,support - mean - run,support - mean - stair up and down,support - std - sit,support - std - stand,support - std - walk,support - std - stair up,support - std - stair down,support - std - run,support - std - stair up and down
459,RandomForest,['KuHar'],"['MotionSense', 'ExtraSensory']",MotionSense,0.8826923076923077,0.0009313886631497132,0.8814010547283729,0.0009103169633324298,0.8480602799403256,0.8077210441071067,0.9147116156404083,0.8536709063782204,0.8866066995565737,0.9776357827476037,,0.0031229616341226065,0.0033370997220300972,0.0013856380458353668,0.0027447675733488644,0.0012732047716632082,1.1102230246251565e-16,,0.7718248797372951,0.912810651960414,0.8830624465355005,0.9298064124929797,0.862450104732698,0.9745222929936304,,0.0027325527752877464,0.006336363675908251,0.0025842920012254865,0.005283495041030969,0.00376414387508903,2.220446049250313e-16,,0.9410256410256409,0.7243589743589743,0.9487179487179487,0.7891025641025641,0.912179487179487,0.9807692307692306,,0.00558833197889828,0.004054202128420985,0.0,0.005324758886485927,0.0029375485224075793,1.1102230246251565e-16,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
460,SVC,['KuHar'],"['MotionSense', 'ExtraSensory']",MotionSense,0.8632478632478633,0.0,0.8621722641636154,0.0,0.8187134502923976,0.7773851590106008,0.8984615384615384,0.8356164383561644,0.8589341692789969,0.9839228295819936,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7526881720430108,0.8661417322834646,0.863905325443787,0.8970588235294118,0.8404907975460123,0.9870967741935484,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8974358974358975,0.7051282051282052,0.9358974358974359,0.782051282051282,0.8782051282051282,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
461,KNN,['KuHar'],"['MotionSense', 'ExtraSensory']",MotionSense,0.8525641025641025,0.0,0.8505165906446962,0.0,0.8228571428571428,0.7653429602888087,0.8840125391849529,0.8096885813148789,0.8589341692789969,0.9622641509433962,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7422680412371134,0.8760330578512396,0.8650306748466258,0.8796992481203008,0.8404907975460123,0.9444444444444444,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9230769230769231,0.6794871794871795,0.9038461538461539,0.75,0.8782051282051282,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
462,RandomForest,['KuHar'],"['MotionSense', 'ExtraSensory']",WISDM,0.5448633690764442,0.0015298059071252783,0.561072269379956,0.0016046848126205285,0.6889625412612765,0.4960243734754764,0.633633075704155,,,0.9306341295208769,0.0,0.0024615050493902607,0.004465134891110625,0.0054779521153155855,,,0.0013512832179117917,0.0,0.6136104766498494,0.4914705349164481,0.8351211001018269,,,0.9961329956801196,0.0,0.0013822350031121935,0.005889268545747349,0.009089854690376197,,,1.045308127217622e-05,0.0,0.7854237288135593,0.5006779661016949,0.5105084745762711,,,0.873220338983051,0.0,0.004805914196189102,0.003406737498685044,0.005559735412493816,,,0.0023728813559322054,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
463,SVC,['KuHar'],"['MotionSense', 'ExtraSensory']",WISDM,0.5288827395364926,0.0,0.5535133079303278,0.0,0.6611570247933884,0.5229226361031518,0.6285072951739619,,,0.899628252788104,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6451612903225806,0.45285359801488834,0.9302325581395349,,,0.9958847736625515,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6779661016949152,0.6186440677966102,0.4745762711864407,,,0.8203389830508474,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
464,KNN,['KuHar'],"['MotionSense', 'ExtraSensory']",WISDM,0.5451400899342788,0.0,0.561630399230809,0.0,0.6925418569254186,0.5271059216013345,0.6099585062240666,,,0.9223826714801445,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6284530386740331,0.5188834154351396,0.786096256684492,,,0.9864864864864865,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7711864406779662,0.535593220338983,0.49830508474576274,,,0.8661016949152542,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
465,RandomForest,['KuHar'],"['MotionSense', 'ExtraSensory']",UCI,0.3797317436661699,0.007172106954107886,0.32109026540849445,0.007880219693858725,0.5647073622504144,0.1430069192166155,0.011966227765693893,0.41235953967601857,0.4507789265949646,,,0.006286113542537224,0.014443358995199019,0.008858597636918514,0.013886202658115491,0.01434613061665053,,,0.4454129746257608,0.1870700862564471,0.13277777777777777,0.3387245521430678,0.46483949067293384,,,0.007129538607056655,0.015582497822644306,0.09291074968703787,0.008989573527122105,0.024006441984243867,,,0.7715277777777778,0.11594202898550725,0.006299212598425197,0.5272058823529411,0.43809523809523815,,,0.01138973574087273,0.013749033305079912,0.004724409448818898,0.02611070721259515,0.012698412698412702,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
466,SVC,['KuHar'],"['MotionSense', 'ExtraSensory']",UCI,0.4143070044709389,0.0,0.3688757645520451,0.0,0.5486725663716815,0.23920265780730898,0.0,0.5204081632653061,0.5136612021857924,,,0.0,0.0,0.0,0.0,0.0,,,0.47692307692307695,0.22085889570552147,0.0,0.3984375,0.8245614035087719,,,0.0,0.0,0.0,0.0,0.0,,,0.6458333333333334,0.2608695652173913,0.0,0.75,0.373015873015873,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
467,KNN,['KuHar'],"['MotionSense', 'ExtraSensory']",UCI,0.38450074515648286,0.0,0.3367701818521491,0.0,0.5185185185185185,0.275,0.0,0.39886039886039887,0.4691358024691358,,,0.0,0.0,0.0,0.0,0.0,,,0.4188034188034188,0.3235294117647059,0.0,0.32558139534883723,0.48717948717948717,,,0.0,0.0,0.0,0.0,0.0,,,0.6805555555555556,0.2391304347826087,0.0,0.5147058823529411,0.4523809523809524,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
468,RandomForest,['KuHar'],"['MotionSense', 'WISDM']",KuHar,0.41097560975609754,0.0049620144779405255,0.3907709649876194,0.005806400755305061,0.6781974760294007,0.2510671289792513,0.5476717065076111,0.0,0.04577167019027483,0.821917808219178,,0.01111960563332574,0.025080801516952217,0.0037900737893521376,0.0,0.020333661731012143,0.0,,0.5277792002528844,0.7603571428571427,0.49709653092006034,0.0,0.3833333333333333,0.9375,,0.006804772523472013,0.10549264893627344,0.0061776859449897735,0.0,0.1674979270186815,0.0,,0.9487804878048781,0.15121951219512195,0.6097560975609755,0.0,0.024390243902439025,0.7317073170731707,,0.025464162216854973,0.018251987252555817,1.1102230246251565e-16,0.0,0.010907648670730682,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
469,SVC,['KuHar'],"['MotionSense', 'WISDM']",KuHar,0.4146341463414634,0.0,0.3951645117700112,0.0,0.6019417475728155,0.32786885245901637,0.6078431372549019,0.0,0.0,0.8333333333333334,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.5081967213114754,0.0,0.0,0.967741935483871,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7560975609756098,0.24390243902439024,0.7560975609756098,0.0,0.0,0.7317073170731707,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
470,KNN,['KuHar'],"['MotionSense', 'WISDM']",KuHar,0.42276422764227645,0.0,0.40557998764520503,0.0,0.6428571428571428,0.32727272727272727,0.5434782608695652,0.0,0.125,0.7948717948717948,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5070422535211268,0.6428571428571429,0.49019607843137253,0.0,0.42857142857142855,0.8378378378378378,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8780487804878049,0.21951219512195122,0.6097560975609756,0.0,0.07317073170731707,0.7560975609756098,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
471,RandomForest,['KuHar'],"['MotionSense', 'WISDM']",MotionSense,0.8025641025641026,0.003569079719762849,0.8266256432936304,0.0036042532842658795,0.8612621290684679,0.8419576612048354,0.8796483698323552,0.6507380040438268,0.7598120258303658,0.9663356697819314,,0.004731753557765395,0.005161307820769675,0.0008639083381547652,0.012019064034478878,0.008903381334094924,0.0012071651090342693,,0.8117173560342671,0.9050300624761503,0.8097100550610987,0.9600623968401255,0.8914306097038507,0.9405395417590541,,0.0052029406625456204,0.008458910454916395,0.0017025368368449435,0.007186060970716669,0.01217174864218921,0.0022912047302290793,,0.9173076923076924,0.7871794871794872,0.9628205128205127,0.49230769230769234,0.6621794871794873,0.9935897435897438,,0.00833333333333335,0.007475579352365765,0.002564102564102555,0.013688561861578602,0.011121379213395805,2.220446049250313e-16,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
472,SVC,['KuHar'],"['MotionSense', 'WISDM']",MotionSense,0.7564102564102564,0.0,0.7830528686736464,0.0,0.8145896656534954,0.7905405405405405,0.844574780058651,0.5982142857142857,0.6816479400749064,0.96875,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7745664739884393,0.8357142857142857,0.7783783783783784,0.9852941176470589,0.8198198198198198,0.9451219512195121,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8589743589743589,0.75,0.9230769230769231,0.42948717948717946,0.5833333333333334,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
473,KNN,['KuHar'],"['MotionSense', 'WISDM']",MotionSense,0.7777777777777778,0.0,0.801573655169467,0.0,0.8298507462686566,0.8027681660899654,0.8588588588588588,0.6266094420600857,0.7372262773722629,0.9541284403669724,,0.0,0.0,0.0,0.0,0.0,0.0,,0.776536312849162,0.8721804511278195,0.807909604519774,0.948051948051948,0.8559322033898306,0.9122807017543859,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8910256410256411,0.7435897435897436,0.9166666666666666,0.46794871794871795,0.6474358974358975,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
474,RandomForest,['KuHar'],"['MotionSense', 'WISDM']",WISDM,0.7019024558976132,0.002261886229577566,0.7137476139462752,0.00222798446180576,0.6991604112970544,0.6331355424995361,0.6197206100029522,,,0.9654840579783646,0.6442918739542677,0.0040525626350730835,0.006349196408003105,0.0023018520887299566,,,0.0014339298894195335,0.004232330054093447,0.6308636588858731,0.7243109340959129,0.8301663485634239,,,0.9686201605619853,0.5919671659554793,0.0042236933635779305,0.006926732175891971,0.007061246665983988,,,0.0028766532293280655,0.0042682722900315205,0.7840677966101695,0.5623728813559321,0.4944067796610169,,,0.9623728813559322,0.7067796610169491,0.005832084926808545,0.006938809996765685,0.0013237711315096064,,,0.000677966101694949,0.005262971228806831,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
475,SVC,['KuHar'],"['MotionSense', 'WISDM']",WISDM,0.7007955724662747,0.0,0.7155899352079208,0.0,0.6935608999224205,0.6103896103896104,0.617989417989418,,,0.9695916594265855,0.6831767719897524,0.0,0.0,0.0,,,0.0,0.0,0.6394849785407726,0.6741803278688525,0.8225352112676056,,,0.9946524064171123,0.625,0.0,0.0,0.0,,,0.0,0.0,0.7576271186440678,0.5576271186440678,0.49491525423728816,,,0.9457627118644067,0.7532956685499058,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
476,KNN,['KuHar'],"['MotionSense', 'WISDM']",WISDM,0.6855759252853684,0.0,0.7003575962377205,0.0,0.6889061287820015,0.6361974405850092,0.6004319654427646,,,0.9567430025445293,0.6105263157894737,0.0,0.0,0.0,,,0.0,0.0,0.6351931330472103,0.6904761904761905,0.8273809523809523,,,0.9575551782682513,0.5714285714285714,0.0,0.0,0.0,,,0.0,0.0,0.752542372881356,0.5898305084745763,0.4711864406779661,,,0.9559322033898305,0.655367231638418,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
477,RandomForest,['KuHar'],"['MotionSense', 'WISDM']",UCI,0.30402384500745155,0.00405408957041294,0.3224523088843078,0.004606986500250282,0.5538196470692114,0.3405931256049235,0.42951035796917436,0.03209608801714966,0.24365662950402495,,,0.011556132930599193,0.011377846667612525,0.0014949129263515798,0.006224605530222889,0.02089534827697844,,,0.4685533530595839,0.40584874560677064,0.5275614351529131,0.12730804283435862,1.0,,,0.010029769222771281,0.013163011190562774,0.004486499496187358,0.020900405455860527,0.0,,,0.6770833333333334,0.2934782608695652,0.3622047244094489,0.01838235294117647,0.13888888888888887,,,0.014974901842255424,0.01086956521739131,5.551115123125783e-17,0.003676470588235295,0.013398367473122326,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
478,SVC,['KuHar'],"['MotionSense', 'WISDM']",UCI,0.2637853949329359,0.0,0.24980500285664609,0.0,0.5690140845070423,0.23868312757201646,0.4,0.014285714285714287,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.4786729857819905,0.2761904761904762,0.44660194174757284,0.25,0.0,,,0.0,0.0,0.0,0.0,0.0,,,0.7013888888888888,0.21014492753623187,0.36220472440944884,0.007352941176470588,0.0,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
479,KNN,['KuHar'],"['MotionSense', 'WISDM']",UCI,0.3025335320417288,0.0,0.321316886339889,0.0,0.5454545454545454,0.3783783783783784,0.4444444444444444,0.07453416149068323,0.14492753623188404,,,0.0,0.0,0.0,0.0,0.0,,,0.4838709677419355,0.4049586776859504,0.5393258426966292,0.24,0.8333333333333334,,,0.0,0.0,0.0,0.0,0.0,,,0.625,0.35507246376811596,0.3779527559055118,0.04411764705882353,0.07936507936507936,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
480,RandomForest,['KuHar'],"['MotionSense', 'UCI']",KuHar,0.4764227642276423,0.0047406112966221995,0.42761653041381875,0.00669862876476439,0.650747443830816,0.22386123680241327,0.4192004851033654,0.07992564676083382,0.5124456807893754,0.6795186891961087,,0.005947859561469501,0.01656075628746508,0.009022784876350793,0.02548590759771292,0.005684292351536831,0.006298003072196623,,0.5104074216991445,0.5756565656565655,0.3460453115909885,0.4666666666666667,0.39433306380674804,1.0,,0.004665647989721631,0.033165940268881075,0.007189244016498472,0.08027729719194865,0.006728589752865335,0.0,,0.8975609756097562,0.13902439024390242,0.5317073170731706,0.04390243902439024,0.7317073170731707,0.5146341463414634,,0.009756097560975618,0.011177013890136192,0.014634146341463428,0.014634146341463414,0.0,0.007317073170731715,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
481,SVC,['KuHar'],"['MotionSense', 'UCI']",KuHar,0.5040650406504065,0.0,0.4574407246218369,0.0,0.6611570247933884,0.046511627906976744,0.45454545454545453,0.4285714285714285,0.5436893203883495,0.6101694915254238,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5,0.5,0.36231884057971014,0.8,0.45161290322580644,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.975609756097561,0.024390243902439025,0.6097560975609756,0.2926829268292683,0.6829268292682927,0.43902439024390244,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
482,KNN,['KuHar'],"['MotionSense', 'UCI']",KuHar,0.4715447154471545,0.0,0.4436264775036232,0.0,0.6181818181818182,0.2222222222222222,0.38775510204081637,0.22641509433962262,0.5087719298245613,0.6984126984126985,,0.0,0.0,0.0,0.0,0.0,0.0,,0.4927536231884058,0.46153846153846156,0.3333333333333333,0.5,0.3972602739726027,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8292682926829268,0.14634146341463414,0.4634146341463415,0.14634146341463414,0.7073170731707317,0.5365853658536586,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
483,RandomForest,['KuHar'],"['MotionSense', 'UCI']",MotionSense,0.8623931623931625,0.001899186841306743,0.8610223177715852,0.0019593728788797307,0.8178323630825381,0.7809608683765539,0.9084775837659272,0.8228473059960149,0.8520929558264834,0.9839228295819936,,0.004798991583324985,0.005281896093515328,0.001793998025646437,0.005898094436498404,0.004240030224558767,0.0,,0.7498981063956643,0.8752047294359514,0.872057083188305,0.9152467300179831,0.8143107878287678,0.9870967741935482,,0.005235497230076684,0.008534071738824572,0.002421204179583144,0.005512206714120716,0.007056842047994284,1.1102230246251565e-16,,0.8993589743589743,0.7051282051282051,0.948076923076923,0.7474358974358974,0.8935897435897436,0.9807692307692306,,0.008133703551570176,0.008108404256842006,0.0019230769230769162,0.008209133637734392,0.0031403714651066276,1.1102230246251565e-16,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
484,SVC,['KuHar'],"['MotionSense', 'UCI']",MotionSense,0.8557692307692307,0.0,0.8550192663018349,0.0,0.7880597014925372,0.7517241379310345,0.9107692307692308,0.8424657534246576,0.8500000000000001,0.9870967741935484,,0.0,0.0,0.0,0.0,0.0,0.0,,0.7374301675977654,0.8134328358208955,0.8757396449704142,0.9044117647058824,0.8292682926829268,0.9935064935064936,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8461538461538461,0.6987179487179487,0.9487179487179487,0.7884615384615384,0.8717948717948718,0.9807692307692307,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
485,KNN,['KuHar'],"['MotionSense', 'UCI']",MotionSense,0.8536324786324786,0.0,0.8523335398120966,0.0,0.8197674418604652,0.7785714285714285,0.889589905362776,0.8247422680412372,0.8297213622291022,0.971608832807571,,0.0,0.0,0.0,0.0,0.0,0.0,,0.75,0.8790322580645161,0.8757763975155279,0.8888888888888888,0.8023952095808383,0.9565217391304348,,0.0,0.0,0.0,0.0,0.0,0.0,,0.9038461538461539,0.6987179487179487,0.9038461538461539,0.7692307692307693,0.8589743589743589,0.9871794871794872,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
486,RandomForest,['KuHar'],"['MotionSense', 'UCI']",WISDM,0.5563818747838118,0.0016462129414446006,0.5945109760669227,0.0013488967429110504,0.7066686908028001,0.6475161210000644,0.6348951151048117,,,0.9240238558202452,0.0,0.003558337395633581,0.003410550987835553,0.0030698222666290247,,,0.002014960729819873,0.0,0.6593281119100072,0.7377972012097359,0.8000581460076679,,,0.9960814408189511,0.0,0.0024620962652023366,0.0055878319773885144,0.002001175147473998,,,1.5834924609547595e-05,0.0,0.7613559322033898,0.576949152542373,0.526271186440678,,,0.8616949152542374,0.0,0.006287198979997109,0.004233896948066717,0.004237288135593218,,,0.0034900441155888105,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
487,SVC,['KuHar'],"['MotionSense', 'UCI']",WISDM,0.5313040470425459,0.0,0.5664585610938505,0.0,0.6435719784449576,0.5517909002904162,0.6859903381642511,,,0.8942937324602432,0.0,0.0,0.0,0.0,,,0.0,0.0,0.5895627644569816,0.6433408577878104,0.797752808988764,,,0.9979123173277662,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7084745762711865,0.4830508474576271,0.6016949152542372,,,0.8101694915254237,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
488,KNN,['KuHar'],"['MotionSense', 'UCI']",WISDM,0.5437564856451055,0.0,0.5826740942845423,0.0,0.6791530944625407,0.6422689844464776,0.6201232032854209,,,0.9135577797998179,0.0,0.0,0.0,0.0,,,0.0,0.0,0.6536050156739812,0.6978131212723658,0.7864583333333334,,,0.9862475442043221,0.0,0.0,0.0,0.0,,,0.0,0.0,0.7067796610169491,0.5949152542372881,0.511864406779661,,,0.8508474576271187,0.0,0.0,0.0,0.0,,,0.0,0.0,590.0,590.0,590.0,,,590.0,531.0,0.0,0.0,0.0,,,0.0,0.0
489,RandomForest,['KuHar'],"['MotionSense', 'UCI']",UCI,0.7792846497764531,0.006015033105994222,0.77699793616456,0.00609258892180561,0.7342176057625343,0.680511429892877,0.9200000000000002,0.7693697851224043,0.7956619986884989,,,0.009099701452554645,0.012405425076968792,0.0022641509433962595,0.004289497821173709,0.006521350690787224,,,0.6877619523860735,0.7444732550168374,0.8833333333333334,0.8262544094800773,0.7736135909607561,,,0.009779946412439983,0.012548028134569499,0.0021739130434782704,0.009046949951383335,0.005086479807606356,,,0.7875,0.6268115942028986,0.9598425196850393,0.7198529411764706,0.819047619047619,,,0.011702985796078296,0.015286248630238378,0.002362204724409445,0.0022058823529411686,0.009912695235553003,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
490,SVC,['KuHar'],"['MotionSense', 'UCI']",UCI,0.6318926974664679,0.0,0.5990437228729006,0.0,0.6528497409326425,0.24719101123595502,0.9242424242424242,0.6267605633802817,0.5652173913043479,,,0.0,0.0,0.0,0.0,0.0,,,0.5206611570247934,0.55,0.8905109489051095,0.6013513513513513,0.625,,,0.0,0.0,0.0,0.0,0.0,,,0.875,0.15942028985507245,0.9606299212598425,0.6544117647058824,0.5158730158730159,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
491,KNN,['KuHar'],"['MotionSense', 'UCI']",UCI,0.7824143070044709,0.0,0.7812735329837794,0.0,0.7123287671232876,0.6911764705882354,0.9207547169811321,0.789272030651341,0.8095238095238095,,,0.0,0.0,0.0,0.0,0.0,,,0.7027027027027027,0.7014925373134329,0.8840579710144928,0.824,0.8095238095238095,,,0.0,0.0,0.0,0.0,0.0,,,0.7222222222222222,0.6811594202898551,0.9606299212598425,0.7573529411764706,0.8095238095238095,,,0.0,0.0,0.0,0.0,0.0,,,144.0,138.0,127.0,136.0,126.0,,,0.0,0.0,0.0,0.0,0.0,,
492,RandomForest,['KuHar'],"['ExtraSensory', 'WISDM']",KuHar,0.4117886178861788,0.005157958349776222,0.3921130777997624,0.005957692302380035,0.6826707430608223,0.3319023163015219,0.5161875992170522,0.0,0.0,0.821917808219178,,0.012674528962434987,0.027037634035647816,0.004195298102671985,0.0,0.0,0.0,,0.5379186032081578,0.6607600732600732,0.4631945701357466,0.0,0.0,0.9375,,0.009463949040334482,0.05331151138644267,0.0037247378042277496,0.0,0.0,0.0,,0.9341463414634147,0.2219512195121951,0.5829268292682925,0.0,0.0,0.7317073170731707,,0.021951219512195093,0.020260058202239202,0.007317073170731681,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
493,SVC,['KuHar'],"['ExtraSensory', 'WISDM']",KuHar,0.3943089430894309,0.0,0.37696664099649174,0.0,0.5454545454545454,0.2985074626865672,0.58,0.0,0.0,0.8378378378378378,,0.0,0.0,0.0,0.0,0.0,0.0,,0.46551724137931033,0.38461538461538464,0.4915254237288136,0.0,0.0,0.9393939393939394,,0.0,0.0,0.0,0.0,0.0,0.0,,0.6585365853658537,0.24390243902439024,0.7073170731707317,0.0,0.0,0.7560975609756098,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
494,KNN,['KuHar'],"['ExtraSensory', 'WISDM']",KuHar,0.4186991869918699,0.0,0.40638979746919085,0.0,0.6666666666666666,0.44067796610169496,0.4888888888888889,0.0,0.0,0.8421052631578947,,0.0,0.0,0.0,0.0,0.0,0.0,,0.5373134328358209,0.7222222222222222,0.4489795918367347,0.0,0.0,0.9142857142857143,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8780487804878049,0.3170731707317073,0.5365853658536586,0.0,0.0,0.7804878048780488,,0.0,0.0,0.0,0.0,0.0,0.0,,41.0,41.0,41.0,41.0,41.0,41.0,,0.0,0.0,0.0,0.0,0.0,0.0,
495,RandomForest,['KuHar'],"['ExtraSensory', 'WISDM']",MotionSense,0.5892094017094017,0.0016025641025640969,0.5541410014819028,0.0019307019798870822,0.8411736395431525,0.830231891246296,0.7321410998493906,0.0,0.0,0.9212993782525777,,0.0053249257222167026,0.007301833894079527,0.0017366218477989658,0.0,0.0,0.006896531920354121,,0.8212437648439657,0.8492061916285103,0.6334339119524921,0.0,0.0,0.8588928744288207,,0.009638683447953102,0.004580987237086751,0.001843987063137441,0.0,0.0,0.01206686418535892,,0.8621794871794872,0.8121794871794872,0.8673076923076923,0.0,0.0,0.9935897435897438,,0.005168113941217049,0.012512321343553297,0.004104566818867218,0.0,0.0,2.220446049250313e-16,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
496,SVC,['KuHar'],"['ExtraSensory', 'WISDM']",MotionSense,0.5651709401709402,0.0,0.5333291951143246,0.0,0.7876923076923076,0.7666666666666667,0.6858638743455497,0.0,0.0,0.9597523219814241,,0.0,0.0,0.0,0.0,0.0,0.0,,0.757396449704142,0.7986111111111112,0.5796460176991151,0.0,0.0,0.9281437125748503,,0.0,0.0,0.0,0.0,0.0,0.0,,0.8205128205128205,0.7371794871794872,0.8397435897435898,0.0,0.0,0.9935897435897436,,0.0,0.0,0.0,0.0,0.0,0.0,,156.0,156.0,156.0,156.0,156.0,156.0,,0.0,0.0,0.0,0.0,0.0,0.0,
